ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,auth_success,auth_attempts,event_type,username,last_updated_timestamp
2025-04-24T10:20:09.513326Z,SH4596044,172.197.112.108,54088,200.6.78.129,22,tcp,SF,0,ShADadfF,28,1484,28,1736,,0,Connection Without Authentication,support,2026-08-05 08:55:15
2025-04-24T10:20:09.511336Z,SH5253592,114.56.126.152,50007,170.170.25.84,22,tcp,SF,0,ShADadfF,28,1148,29,1305,0.0,8,Multiple Failed Authentication Attempts,root,2026-08-05 08:55:15
2025-04-24T10:20:09.514690Z,SH1754487,191.47.156.160,2827,200.6.78.129,22,tcp,SF,0,ShADadfF,13,845,34,2448,,0,Connection Without Authentication,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.516201Z,SH1473447,181.91.226.98,59096,164.254.24.82,22,tcp,SF,0,ShADadfF,46,2668,28,1792,0.0,5,Multiple Failed Authentication Attempts,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.508888Z,SH4295535,78.164.1.207,32500,91.14.145.242,22,tcp,SF,0,ShADadfF,28,1848,46,2254,0.0,6,Multiple Failed Authentication Attempts,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.512861Z,SH9030091,212.152.24.209,5087,91.14.145.242,22,tcp,SF,0,ShADadfF,34,1700,13,585,,0,Connection Without Authentication,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.517853Z,SH5908556,191.47.156.160,17230,84.85.166.230,22,tcp,SF,0,ShADadfF,11,847,37,1480,,0,Connection Without Authentication,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.513977Z,SH9442487,135.55.210.223,15431,164.254.24.82,22,tcp,SF,0,ShADadfF,22,1254,14,952,0.0,1,Failed SSH Login,support,2026-08-05 08:55:15
2025-04-24T10:20:09.521981Z,SH5703222,212.152.24.209,46387,84.85.166.230,22,tcp,SF,0,ShADadfF,35,2590,42,3360,1.0,1,Successful SSH Login,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.520768Z,SH8148418,191.47.156.160,33671,84.85.166.230,22,tcp,SF,0,ShADadfF,41,2501,21,1575,0.0,8,Multiple Failed Authentication Attempts,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.520870Z,SH8485201,110.16.7.177,42913,187.104.79.154,22,tcp,SF,0,ShADadfF,30,2280,24,1152,0.0,5,Multiple Failed Authentication Attempts,service,2026-08-05 08:55:15
2025-04-24T10:20:09.510129Z,SH1025638,34.243.90.209,16408,164.186.59.85,22,tcp,SF,0,ShADadfF,17,680,17,799,0.0,5,Multiple Failed Authentication Attempts,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.515566Z,SH2817222,116.149.83.216,42436,170.170.25.84,22,tcp,SF,0,ShADadfF,12,492,44,3388,0.0,8,Multiple Failed Authentication Attempts,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.516402Z,SH1443226,114.56.126.152,57318,123.158.160.191,22,tcp,SF,0,ShADadfF,47,2350,11,484,,0,Connection Without Authentication,root,2026-08-05 08:55:15
2025-04-24T10:20:09.509561Z,SH7853395,78.164.1.207,24364,80.101.200.117,22,tcp,SF,0,ShADadfF,35,2170,26,1092,,0,Connection Without Authentication,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.512529Z,SH4984527,170.86.212.161,35831,164.254.24.82,22,tcp,SF,0,ShADadfF,41,2542,47,3572,1.0,3,Successful SSH Login,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.520853Z,SH3496189,135.176.100.83,39674,133.183.125.94,22,tcp,SF,0,ShADadfF,27,1836,36,1836,0.0,1,Failed SSH Login,service,2026-08-05 08:55:15
2025-04-24T10:20:09.512021Z,SH9070445,135.55.210.223,48424,200.6.78.129,22,tcp,SF,0,ShADadfF,41,3157,13,975,,0,Connection Without Authentication,support,2026-08-05 08:55:15
2025-04-24T10:20:09.511845Z,SH5662735,34.243.90.209,40873,123.158.160.191,22,tcp,SF,0,ShADadfF,24,960,15,1125,,0,Connection Without Authentication,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.510735Z,SH3120736,191.33.181.155,64976,204.226.108.67,22,tcp,SF,0,ShADadfF,18,1242,32,2304,0.0,6,Multiple Failed Authentication Attempts,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.521326Z,SH6944024,129.164.50.72,46657,133.183.125.94,22,tcp,SF,0,ShADadfF,43,3397,26,1846,,0,Connection Without Authentication,root,2026-08-05 08:55:15
2025-04-24T10:20:09.513594Z,SH3149007,173.53.0.82,65153,133.183.125.94,22,tcp,SF,0,ShADadfF,15,1155,50,2200,1.0,2,Successful SSH Login,root,2026-08-05 08:55:15
2025-04-24T10:20:09.510436Z,SH1265506,4.5.47.4,40193,200.6.78.129,22,tcp,SF,0,ShADadfF,42,2898,46,2714,0.0,7,Multiple Failed Authentication Attempts,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.518904Z,SH1874099,170.86.212.161,56457,133.183.125.94,22,tcp,SF,0,ShADadfF,11,693,45,2340,,0,Connection Without Authentication,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.512160Z,SH6988837,122.204.186.125,8122,133.183.125.94,22,tcp,SF,0,ShADadfF,47,3196,28,1568,0.0,1,Failed SSH Login,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.521602Z,SH2644727,136.169.203.247,60899,164.186.59.85,22,tcp,SF,0,ShADadfF,42,1722,43,2494,,0,Connection Without Authentication,support,2026-08-05 08:55:15
2025-04-24T10:20:09.508959Z,SH4808907,132.180.149.17,53397,187.104.79.154,22,tcp,SF,0,ShADadfF,19,1254,34,1972,0.0,1,Failed SSH Login,test,2026-08-05 08:55:15
2025-04-24T10:20:09.514510Z,SH2642796,102.213.11.119,7735,84.85.166.230,22,tcp,SF,0,ShADadfF,39,1794,32,2336,0.0,1,Failed SSH Login,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.519476Z,SH3408115,129.164.50.72,47696,170.170.25.84,22,tcp,SF,0,ShADadfF,24,1824,47,2256,0.0,1,Failed SSH Login,root,2026-08-05 08:55:15
2025-04-24T10:20:09.513791Z,SH8817356,25.47.52.197,16643,84.85.166.230,22,tcp,SF,0,ShADadfF,42,2730,31,1488,0.0,4,Multiple Failed Authentication Attempts,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.520161Z,SH7295634,132.199.128.167,33230,91.14.145.242,22,tcp,SF,0,ShADadfF,36,2772,16,1088,0.0,4,Multiple Failed Authentication Attempts,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.514637Z,SH7527330,136.169.203.247,5787,173.96.169.78,22,tcp,SF,0,ShADadfF,34,2448,47,2820,1.0,3,Successful SSH Login,support,2026-08-05 08:55:15
2025-04-24T10:20:09.521528Z,SH6980153,135.176.100.83,51335,200.6.78.129,22,tcp,SF,0,ShADadfF,21,1113,40,1720,0.0,1,Failed SSH Login,service,2026-08-05 08:55:15
2025-04-24T10:20:09.510725Z,SH8425830,168.154.125.86,37737,91.14.145.242,22,tcp,SF,0,ShADadfF,39,2535,43,2795,,0,Connection Without Authentication,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.515146Z,SH2918591,113.173.136.4,52034,84.85.166.230,22,tcp,SF,0,ShADadfF,34,1428,30,2340,0.0,1,Failed SSH Login,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.521248Z,SH3842921,110.177.195.150,64806,173.96.169.78,22,tcp,SF,0,ShADadfF,17,1020,35,1855,,0,Connection Without Authentication,test,2026-08-05 08:55:15
2025-04-24T10:20:09.515604Z,SH1156020,122.204.186.125,63082,170.170.25.84,22,tcp,SF,0,ShADadfF,38,2508,23,1196,,0,Connection Without Authentication,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.511103Z,SH8759563,74.165.131.224,5094,170.170.25.84,22,tcp,SF,0,ShADadfF,30,2070,17,816,,0,Connection Without Authentication,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.521637Z,SH4939275,168.154.125.86,17055,164.254.24.82,22,tcp,SF,0,ShADadfF,42,3150,23,1334,0.0,4,Multiple Failed Authentication Attempts,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.520817Z,SH5667484,113.173.136.4,59985,164.186.59.85,22,tcp,SF,0,ShADadfF,21,1638,24,984,0.0,1,Failed SSH Login,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.516141Z,SH2358778,87.143.23.119,28828,204.226.108.67,22,tcp,SF,0,ShADadfF,23,943,47,3713,0.0,1,Failed SSH Login,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.521971Z,SH9206888,25.47.52.197,28166,164.186.59.85,22,tcp,SF,0,ShADadfF,29,1653,13,546,1.0,3,Successful SSH Login,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.508932Z,SH3395540,74.165.131.224,34955,164.186.59.85,22,tcp,SF,0,ShADadfF,50,2350,46,1978,0.0,1,Failed SSH Login,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.516015Z,SH6714937,31.184.137.182,55607,173.96.169.78,22,tcp,SF,0,ShADadfF,29,2175,16,1264,1.0,1,Successful SSH Login,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.519239Z,SH6838694,105.236.211.106,62050,187.104.79.154,22,tcp,SF,0,ShADadfF,23,1012,23,1334,0.0,7,Multiple Failed Authentication Attempts,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.513406Z,SH6802408,136.169.203.247,20656,123.158.160.191,22,tcp,SF,0,ShADadfF,40,1680,34,1360,1.0,2,Successful SSH Login,support,2026-08-05 08:55:15
2025-04-24T10:20:09.513079Z,SH9414160,171.204.144.93,49884,170.170.25.84,22,tcp,SF,0,ShADadfF,36,2196,13,780,,0,Connection Without Authentication,root,2026-08-05 08:55:15
2025-04-24T10:20:09.518174Z,SH3155587,111.129.222.243,42755,164.186.59.85,22,tcp,SF,0,ShADadfF,32,1760,29,1392,1.0,3,Successful SSH Login,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.519141Z,SH6293765,125.123.103.182,57151,173.96.169.78,22,tcp,SF,0,ShADadfF,43,3010,30,1440,1.0,3,Successful SSH Login,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.512252Z,SH7868638,110.177.195.150,60436,133.183.125.94,22,tcp,SF,0,ShADadfF,14,854,44,2068,0.0,1,Failed SSH Login,test,2026-08-05 08:55:15
2025-04-24T10:20:09.519619Z,SH6699864,113.173.136.4,49777,173.96.169.78,22,tcp,SF,0,ShADadfF,43,2494,11,539,,0,Connection Without Authentication,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.519171Z,SH6617850,122.204.186.125,61521,84.85.166.230,22,tcp,SF,0,ShADadfF,20,1180,16,960,0.0,1,Failed SSH Login,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.521925Z,SH7156131,122.204.186.125,33561,91.14.145.242,22,tcp,SF,0,ShADadfF,29,1595,18,810,1.0,3,Successful SSH Login,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.519722Z,SH7500479,34.243.90.209,3240,133.183.125.94,22,tcp,SF,0,ShADadfF,19,1140,10,700,,0,Connection Without Authentication,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.515429Z,SH1585646,131.42.117.209,47854,200.6.78.129,22,tcp,SF,0,ShADadfF,49,2597,19,1235,,0,Connection Without Authentication,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.518978Z,SH7066241,83.195.24.226,40642,164.186.59.85,22,tcp,SF,0,ShADadfF,26,1378,23,1656,0.0,4,Multiple Failed Authentication Attempts,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.518375Z,SH4364423,170.86.212.161,61667,187.104.79.154,22,tcp,SF,0,ShADadfF,12,720,15,1020,1.0,2,Successful SSH Login,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.520668Z,SH6685223,114.56.126.152,45092,200.6.78.129,22,tcp,SF,0,ShADadfF,26,1300,42,2814,0.0,1,Failed SSH Login,root,2026-08-05 08:55:15
2025-04-24T10:20:09.521486Z,SH6713497,212.152.24.209,21980,80.101.200.117,22,tcp,SF,0,ShADadfF,32,1504,42,2688,1.0,2,Successful SSH Login,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.514402Z,SH3917864,110.16.7.177,47243,170.170.25.84,22,tcp,SF,0,ShADadfF,30,1830,40,1920,0.0,5,Multiple Failed Authentication Attempts,service,2026-08-05 08:55:15
2025-04-24T10:20:09.515511Z,SH3381888,135.55.210.223,55420,173.96.169.78,22,tcp,SF,0,ShADadfF,21,1071,48,2688,0.0,6,Multiple Failed Authentication Attempts,support,2026-08-05 08:55:15
2025-04-24T10:20:09.520122Z,SH5112416,110.16.7.177,62923,170.170.25.84,22,tcp,SF,0,ShADadfF,23,1518,26,1612,,0,Connection Without Authentication,service,2026-08-05 08:55:15
2025-04-24T10:20:09.511903Z,SH4920632,191.33.181.155,5480,170.170.25.84,22,tcp,SF,0,ShADadfF,14,1022,12,792,1.0,2,Successful SSH Login,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.520736Z,SH9406059,135.55.210.223,54801,200.6.78.129,22,tcp,SF,0,ShADadfF,42,1806,22,1628,,0,Connection Without Authentication,support,2026-08-05 08:55:15
2025-04-24T10:20:09.511518Z,SH7572842,132.180.149.17,57355,84.85.166.230,22,tcp,SF,0,ShADadfF,18,1134,10,400,0.0,1,Failed SSH Login,test,2026-08-05 08:55:15
2025-04-24T10:20:09.509837Z,SH1459431,147.83.99.54,47287,80.101.200.117,22,tcp,SF,0,ShADadfF,19,760,37,1813,1.0,2,Successful SSH Login,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.510769Z,SH8061198,147.83.99.54,41608,80.101.200.117,22,tcp,SF,0,ShADadfF,45,3285,19,1482,1.0,3,Successful SSH Login,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.516238Z,SH9382284,212.152.24.209,33158,164.186.59.85,22,tcp,SF,0,ShADadfF,36,2844,17,1037,,0,Connection Without Authentication,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.518199Z,SH7294309,4.224.23.39,19658,170.170.25.84,22,tcp,SF,0,ShADadfF,17,901,39,1560,0.0,1,Failed SSH Login,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.516212Z,SH1720571,83.195.24.226,48575,91.14.145.242,22,tcp,SF,0,ShADadfF,28,1148,33,2409,,0,Connection Without Authentication,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.510607Z,SH2447496,4.5.47.4,20811,173.96.169.78,22,tcp,SF,0,ShADadfF,44,3432,17,1360,,0,Connection Without Authentication,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.518748Z,SH9262608,3.157.204.249,53098,91.14.145.242,22,tcp,SF,0,ShADadfF,14,1064,47,1974,1.0,3,Successful SSH Login,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.514021Z,SH9108180,132.199.128.167,45312,187.104.79.154,22,tcp,SF,0,ShADadfF,16,1152,41,1763,1.0,2,Successful SSH Login,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.520191Z,SH9193934,159.193.183.0,9758,133.183.125.94,22,tcp,SF,0,ShADadfF,30,1260,21,987,0.0,7,Multiple Failed Authentication Attempts,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.515213Z,SH3308794,216.10.117.99,48750,80.101.200.117,22,tcp,SF,0,ShADadfF,32,2048,49,2793,,0,Connection Without Authentication,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.519514Z,SH7465611,212.152.24.209,7846,91.14.145.242,22,tcp,SF,0,ShADadfF,17,1224,42,3360,,0,Connection Without Authentication,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.515179Z,SH6384905,52.173.49.103,64830,133.183.125.94,22,tcp,SF,0,ShADadfF,28,2240,35,1680,,0,Connection Without Authentication,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.518281Z,SH5834270,212.152.24.209,34498,200.6.78.129,22,tcp,SF,0,ShADadfF,20,1440,21,1281,,0,Connection Without Authentication,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.513287Z,SH1184132,74.165.131.224,10970,84.85.166.230,22,tcp,SF,0,ShADadfF,44,2420,30,2220,1.0,3,Successful SSH Login,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.513758Z,SH2799328,159.193.183.0,36335,173.96.169.78,22,tcp,SF,0,ShADadfF,16,944,49,2303,0.0,1,Failed SSH Login,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.508780Z,SH4886434,31.184.137.182,58221,164.254.24.82,22,tcp,SF,0,ShADadfF,49,3234,34,1700,1.0,1,Successful SSH Login,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.513440Z,SH4288157,87.143.23.119,48813,80.101.200.117,22,tcp,SF,0,ShADadfF,40,2640,22,1144,1.0,3,Successful SSH Login,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.521433Z,SH5916817,105.236.211.106,51812,84.85.166.230,22,tcp,SF,0,ShADadfF,46,2714,46,2576,0.0,5,Multiple Failed Authentication Attempts,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.514827Z,SH4219751,216.10.117.99,57035,173.96.169.78,22,tcp,SF,0,ShADadfF,33,2112,38,2736,0.0,4,Multiple Failed Authentication Attempts,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.518717Z,SH5288353,110.16.7.177,49294,204.226.108.67,22,tcp,SF,0,ShADadfF,38,1558,31,1426,0.0,1,Failed SSH Login,service,2026-08-05 08:55:15
2025-04-24T10:20:09.518542Z,SH3379001,164.89.50.183,44751,173.96.169.78,22,tcp,SF,0,ShADadfF,12,816,10,680,1.0,3,Successful SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.511043Z,SH2886548,114.126.110.154,46268,173.96.169.78,22,tcp,SF,0,ShADadfF,35,2450,26,1794,1.0,2,Successful SSH Login,deploy,2026-08-05 08:55:15
2025-04-24T10:20:09.514520Z,SH8444112,125.19.151.3,20278,173.96.169.78,22,tcp,SF,0,ShADadfF,10,590,18,1026,,0,Connection Without Authentication,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.510514Z,SH2271865,173.53.0.82,50917,164.254.24.82,22,tcp,SF,0,ShADadfF,17,1122,49,3087,0.0,7,Multiple Failed Authentication Attempts,root,2026-08-05 08:55:15
2025-04-24T10:20:09.519912Z,SH4528208,105.236.211.106,8695,187.104.79.154,22,tcp,SF,0,ShADadfF,20,1120,26,1768,1.0,1,Successful SSH Login,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.515500Z,SH2321545,34.243.90.209,8167,200.6.78.129,22,tcp,SF,0,ShADadfF,20,1280,45,3600,0.0,4,Multiple Failed Authentication Attempts,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.509970Z,SH4281546,74.165.131.224,55270,84.85.166.230,22,tcp,SF,0,ShADadfF,46,3588,27,1539,1.0,1,Successful SSH Login,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.521676Z,SH5123907,159.193.183.0,24820,91.14.145.242,22,tcp,SF,0,ShADadfF,26,1950,42,3066,0.0,4,Multiple Failed Authentication Attempts,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.511146Z,SH9268691,135.55.210.223,61138,204.226.108.67,22,tcp,SF,0,ShADadfF,27,1998,42,2226,0.0,5,Multiple Failed Authentication Attempts,support,2026-08-05 08:55:15
2025-04-24T10:20:09.520632Z,SH3517393,74.165.131.224,38862,164.254.24.82,22,tcp,SF,0,ShADadfF,24,1152,13,962,,0,Connection Without Authentication,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.520425Z,SH7994674,125.19.151.3,41255,164.186.59.85,22,tcp,SF,0,ShADadfF,31,1519,18,936,1.0,3,Successful SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.512170Z,SH5566625,105.236.211.106,13870,84.85.166.230,22,tcp,SF,0,ShADadfF,43,3182,18,972,,0,Connection Without Authentication,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.509726Z,SH6618398,110.177.195.150,3079,204.226.108.67,22,tcp,SF,0,ShADadfF,33,1320,23,1771,,0,Connection Without Authentication,test,2026-08-05 08:55:15
2025-04-24T10:20:09.510585Z,SH1180823,191.43.248.137,40514,204.226.108.67,22,tcp,SF,0,ShADadfF,16,688,18,774,1.0,2,Successful SSH Login,test,2026-08-05 08:55:15
2025-04-24T10:20:09.512745Z,SH7154032,147.83.99.54,30490,170.170.25.84,22,tcp,SF,0,ShADadfF,47,3149,15,930,0.0,8,Multiple Failed Authentication Attempts,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.521426Z,SH9758348,132.180.149.17,17588,170.170.25.84,22,tcp,SF,0,ShADadfF,46,3312,38,2432,0.0,5,Multiple Failed Authentication Attempts,test,2026-08-05 08:55:15
2025-04-24T10:20:09.513047Z,SH5553037,34.243.90.209,49202,173.96.169.78,22,tcp,SF,0,ShADadfF,25,1675,50,2900,1.0,1,Successful SSH Login,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.520572Z,SH7175364,34.243.90.209,59598,173.96.169.78,22,tcp,SF,0,ShADadfF,26,1170,40,2440,0.0,1,Failed SSH Login,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.515116Z,SH8483948,191.33.181.155,59307,91.14.145.242,22,tcp,SF,0,ShADadfF,39,1872,48,3600,0.0,1,Failed SSH Login,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.517892Z,SH9527217,172.197.112.108,22139,173.96.169.78,22,tcp,SF,0,ShADadfF,31,2046,34,1734,0.0,7,Multiple Failed Authentication Attempts,support,2026-08-05 08:55:15
2025-04-24T10:20:09.519818Z,SH7865698,171.204.144.93,20786,80.101.200.117,22,tcp,SF,0,ShADadfF,24,1080,29,1189,0.0,1,Failed SSH Login,root,2026-08-05 08:55:15
2025-04-24T10:20:09.515072Z,SH1485593,164.89.50.183,16113,123.158.160.191,22,tcp,SF,0,ShADadfF,26,1144,15,1170,0.0,6,Multiple Failed Authentication Attempts,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.513186Z,SH9622582,135.176.100.83,43424,123.158.160.191,22,tcp,SF,0,ShADadfF,26,1274,35,1680,0.0,1,Failed SSH Login,service,2026-08-05 08:55:15
2025-04-24T10:20:09.520148Z,SH6125679,212.152.24.209,37728,123.158.160.191,22,tcp,SF,0,ShADadfF,34,1598,13,988,0.0,7,Multiple Failed Authentication Attempts,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.510952Z,SH6941262,191.47.156.160,51739,164.254.24.82,22,tcp,SF,0,ShADadfF,38,1824,13,676,0.0,5,Multiple Failed Authentication Attempts,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.509179Z,SH6631006,212.152.24.209,47579,84.85.166.230,22,tcp,SF,0,ShADadfF,35,1680,20,1000,0.0,1,Failed SSH Login,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.515320Z,SH1584860,114.56.126.152,11863,164.186.59.85,22,tcp,SF,0,ShADadfF,49,2646,38,3040,0.0,1,Failed SSH Login,root,2026-08-05 08:55:15
2025-04-24T10:20:09.511285Z,SH2208487,135.55.210.223,46699,80.101.200.117,22,tcp,SF,0,ShADadfF,26,2028,18,720,,0,Connection Without Authentication,support,2026-08-05 08:55:15
2025-04-24T10:20:09.521222Z,SH4428655,83.195.24.226,48171,84.85.166.230,22,tcp,SF,0,ShADadfF,38,1710,19,1235,1.0,1,Successful SSH Login,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.511008Z,SH8910950,83.195.24.226,63166,164.254.24.82,22,tcp,SF,0,ShADadfF,47,2115,49,3381,0.0,8,Multiple Failed Authentication Attempts,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.520880Z,SH6773191,125.123.103.182,18269,187.104.79.154,22,tcp,SF,0,ShADadfF,26,1326,38,2014,1.0,3,Successful SSH Login,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.511056Z,SH9105975,132.199.128.167,9761,187.104.79.154,22,tcp,SF,0,ShADadfF,35,2310,30,1890,0.0,4,Multiple Failed Authentication Attempts,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.515346Z,SH4911060,196.134.79.79,18423,170.170.25.84,22,tcp,SF,0,ShADadfF,31,1457,37,1591,,0,Connection Without Authentication,deploy,2026-08-05 08:55:15
2025-04-24T10:20:09.520184Z,SH4236108,147.83.99.54,6150,133.183.125.94,22,tcp,SF,0,ShADadfF,46,2162,48,2496,0.0,6,Multiple Failed Authentication Attempts,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.518155Z,SH6051110,164.89.50.183,44070,91.14.145.242,22,tcp,SF,0,ShADadfF,41,2296,19,855,,0,Connection Without Authentication,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.515025Z,SH7278988,4.5.47.4,36051,80.101.200.117,22,tcp,SF,0,ShADadfF,31,1829,26,1404,0.0,1,Failed SSH Login,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.509770Z,SH7687245,129.164.50.72,58854,123.158.160.191,22,tcp,SF,0,ShADadfF,17,1020,20,1460,1.0,1,Successful SSH Login,root,2026-08-05 08:55:15
2025-04-24T10:20:09.520290Z,SH4216112,110.16.7.177,12751,123.158.160.191,22,tcp,SF,0,ShADadfF,10,710,50,2900,,0,Connection Without Authentication,service,2026-08-05 08:55:15
2025-04-24T10:20:09.516189Z,SH3972701,110.177.195.150,64253,91.14.145.242,22,tcp,SF,0,ShADadfF,16,848,39,1755,0.0,8,Multiple Failed Authentication Attempts,test,2026-08-05 08:55:15
2025-04-24T10:20:09.511970Z,SH6151293,122.204.186.125,56287,204.226.108.67,22,tcp,SF,0,ShADadfF,11,550,35,1750,1.0,2,Successful SSH Login,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.511542Z,SH8896415,164.89.50.183,21110,170.170.25.84,22,tcp,SF,0,ShADadfF,46,3588,18,1116,0.0,1,Failed SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.520025Z,SH2277834,172.197.112.108,21819,164.254.24.82,22,tcp,SF,0,ShADadfF,19,1406,10,560,1.0,3,Successful SSH Login,support,2026-08-05 08:55:15
2025-04-24T10:20:09.510596Z,SH7765099,196.134.79.79,43310,170.170.25.84,22,tcp,SF,0,ShADadfF,39,2379,15,930,,0,Connection Without Authentication,deploy,2026-08-05 08:55:15
2025-04-24T10:20:09.521595Z,SH7982450,147.83.99.54,44083,164.186.59.85,22,tcp,SF,0,ShADadfF,28,1652,45,2295,1.0,3,Successful SSH Login,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.518390Z,SH4421736,172.197.112.108,17897,133.183.125.94,22,tcp,SF,0,ShADadfF,50,3650,45,2565,,0,Connection Without Authentication,support,2026-08-05 08:55:15
2025-04-24T10:20:09.519983Z,SH5637753,110.177.195.150,30938,187.104.79.154,22,tcp,SF,0,ShADadfF,38,1672,48,2160,0.0,8,Multiple Failed Authentication Attempts,test,2026-08-05 08:55:15
2025-04-24T10:20:09.511193Z,SH3762601,78.164.1.207,45515,200.6.78.129,22,tcp,SF,0,ShADadfF,44,2772,14,658,1.0,1,Successful SSH Login,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.509322Z,SH3485047,23.111.149.52,4313,80.101.200.117,22,tcp,SF,0,ShADadfF,23,1288,30,1740,,0,Connection Without Authentication,service,2026-08-05 08:55:15
